time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2008-05-13T13:31:34.280Z,32.33,105.164,10,4.9,mb,66,45.9,,0.88,us,usp000g6jj,2014-11-07T01:35:59.793Z,"Sichuan-Gansu border region, China",earthquake,,,,34,reviewed,us,us
2008-05-13T13:13:04.990Z,32.535,105.407,18.1,4.6,mb,37,141.9,,0.73,us,usp000g6jg,2014-11-07T01:35:59.787Z,"Sichuan-Gansu border region, China",earthquake,,28,,11,reviewed,us,us
2008-05-13T12:51:38.530Z,32.254,105.297,10,4.9,mb,93,52.3,,1.31,us,usp000g6jd,2014-11-07T01:35:59.757Z,"Sichuan-Gansu border region, China",earthquake,,,,48,reviewed,us,us
2008-05-13T11:10:39.690Z,31.643,104.166,10,4.5,mb,15,163.9,,0.93,us,usp000g6j2,2014-11-07T01:35:59.739Z,"eastern Sichuan, China",earthquake,,,,2,reviewed,us,us
2008-05-13T10:36:39.830Z,31.133,103.568,10,4.9,mb,31,57.4,,0.88,us,usp000g6j0,2014-11-07T01:35:59.734Z,"eastern Sichuan, China",earthquake,,,,6,reviewed,us,us
2008-05-13T10:16:06.600Z,31.732,104.418,10,4.9,mb,90,54.3,,0.78,us,usp000g6hx,2014-11-07T01:35:59.690Z,"eastern Sichuan, China",earthquake,,,,47,reviewed,us,us
2008-05-13T09:13:19.140Z,31.829,104.52,10,4.6,mb,15,110.4,,0.82,us,usp000g6hq,2014-11-07T01:35:59.675Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-13T08:20:51.280Z,31.37,103.962,10,4.9,mb,108,32.5,,0.79,us,usp000g6hg,2014-11-07T01:35:59.654Z,"eastern Sichuan, China",earthquake,,,,49,reviewed,us,us
2008-05-13T07:53:01.880Z,32.275,105.032,10,4.9,mb,106,46.5,,0.86,us,usp000g6hb,2014-11-07T01:35:59.638Z,"Sichuan-Gansu border region, China",earthquake,,,,60,reviewed,us,us
2008-05-13T07:19:16.260Z,32.416,105.275,10,5,mb,108,35.9,,0.93,us,usp000g6h3,2014-11-07T01:35:59.605Z,"Sichuan-Gansu border region, China",earthquake,,,,52,reviewed,us,us
2008-05-13T07:07:08.500Z,30.89,103.194,9,5.8,mwc,403,24.6,,0.85,us,usp000g6h2,2017-04-26T18:08:10.101Z,"eastern Sichuan, China",earthquake,,,,,reviewed,us,gcmt
2008-05-13T06:39:49.300Z,31.474,104.124,10,4.6,mb,33,133.4,,0.56,us,usp000g6gx,2014-11-07T01:35:59.552Z,"eastern Sichuan, China",earthquake,,,,11,reviewed,us,us
2008-05-13T06:38:17.840Z,31.315,103.795,10,4.5,mb,40,138.9,,0.8,us,usp000g6gw,2014-11-07T01:35:59.548Z,"eastern Sichuan, China",earthquake,,,,16,reviewed,us,us
2008-05-13T05:36:29.660Z,32.609,105.425,10,4.6,mb,60,103,,0.79,us,usp000g6gn,2014-11-07T01:35:59.534Z,"Sichuan-Gansu border region, China",earthquake,,,,27,reviewed,us,us
2008-05-13T05:25:46.500Z,32.524,105.289,10,4.5,mb,52,121,,0.75,us,usp000g6gk,2014-11-07T01:35:59.528Z,"Sichuan-Gansu border region, China",earthquake,,,,25,reviewed,us,us
2008-05-13T04:23:01.030Z,31.788,104.531,10,4.6,mb,9,163.1,,0.86,us,usp000g6gd,2014-11-07T01:35:59.520Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-13T04:06:01.630Z,31.444,103.936,10,4.5,mb,9,170.1,,0.67,us,usp000g6ga,2014-11-07T01:35:59.508Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-13T03:48:46.370Z,31.239,103.933,10,4.5,mb,45,101.9,,0.72,us,usp000g6g7,2014-11-07T01:35:59.500Z,"eastern Sichuan, China",earthquake,,,,14,reviewed,us,us
2008-05-13T03:00:38.330Z,31.205,103.682,10,5,mb,108,41.5,,0.74,us,usp000g6g2,2014-11-07T01:35:59.481Z,"eastern Sichuan, China",earthquake,,,,57,reviewed,us,us
2008-05-13T02:59:32.750Z,31.073,103.54,10,4.5,mb,47,112.3,,0.84,us,usp000g6g1,2014-11-07T01:35:59.477Z,"eastern Sichuan, China",earthquake,,,,16,reviewed,us,us
2008-05-13T02:55:27.210Z,31.805,104.588,10,4.8,mb,18,127.5,,0.55,us,usp000g6g0,2014-11-07T01:35:59.475Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-13T02:44:32.440Z,31.226,104.003,10,4.7,mb,10,170.4,,0.82,us,usp000g6fz,2014-11-07T01:35:59.474Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-13T02:15:15.890Z,31.549,104.129,10,4.7,mb,77,115,,0.78,us,usp000g6fr,2014-11-07T01:35:59.450Z,"eastern Sichuan, China",earthquake,,,,36,reviewed,us,us
2008-05-13T01:32:02.060Z,30.903,103.689,10,4.5,mb,20,145.7,,1.11,us,usp000g6ff,2014-11-07T01:35:59.420Z,"eastern Sichuan, China",earthquake,,,,3,reviewed,us,us
2008-05-13T00:22:17.500Z,31.359,104.048,10,4.7,mb,80,108,,0.67,us,usp000g6f2,2014-11-07T01:35:59.387Z,"eastern Sichuan, China",earthquake,,,,34,reviewed,us,us
2008-05-12T23:54:46.860Z,31.298,103.53,10,5.1,mwc,235,50.9,,0.68,us,usp000g6ez,2016-11-10T01:55:55.052Z,"eastern Sichuan, China",earthquake,,,,,reviewed,us,gcmt
2008-05-12T23:46:18.970Z,31.282,103.527,10,5.2,mwc,276,37.4,,0.7,us,usp000g6ew,2016-11-10T01:55:54.553Z,"eastern Sichuan, China",earthquake,,,,,reviewed,us,gcmt
2008-05-12T21:08:13.530Z,31.288,103.451,10,4.6,mb,82,49.9,,1.12,us,usp000g6e7,2014-11-07T01:35:59.231Z,"eastern Sichuan, China",earthquake,,,,33,reviewed,us,us
2008-05-12T20:51:28.840Z,32.379,105.153,33.4,4.7,mb,60,53.4,,0.95,us,usp000g6e5,2014-11-07T01:35:59.224Z,"Sichuan-Gansu border region, China",earthquake,,15.3,,16,reviewed,us,us
2008-05-12T20:48:55.640Z,31.176,104.011,10,4.6,mb,9,118,,0.61,us,usp000g6e4,2014-11-07T01:35:59.223Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-12T20:45:34.820Z,31.746,104.454,32.7,5.3,mb,198,40.4,,0.75,us,usp000g6e3,2014-11-07T01:35:59.207Z,"eastern Sichuan, China",earthquake,,7.8,,119,reviewed,us,us
2008-05-12T20:08:50.430Z,31.413,103.889,21.7,5.6,mwc,344,31.1,,0.72,us,usp000g6dz,2016-11-09T07:20:58.610Z,"eastern Sichuan, China",earthquake,,6.7,,,reviewed,us,gcmt
2008-05-12T19:53:21.150Z,31.193,103.757,29.7,4.6,mb,61,39.4,,0.82,us,usp000g6dw,2014-11-07T01:35:59.144Z,"eastern Sichuan, China",earthquake,,12,,23,reviewed,us,us
2008-05-12T19:40:24.990Z,31.327,103.992,13,4.6,mb,18,98.7,,0.96,us,usp000g6dt,2014-11-07T01:35:59.140Z,"eastern Sichuan, China",earthquake,,14.9,,1,reviewed,us,us
2008-05-12T19:22:49.590Z,31.236,103.742,7.4,4.6,mb,10,119.4,,0.54,us,usp000g6dm,2014-11-07T01:35:59.132Z,"eastern Sichuan, China",earthquake,,30.9,,1,reviewed,us,us
2008-05-12T18:46:10.410Z,32.448,105.274,10,4.6,mb,32,130.2,,0.69,us,usp000g6dd,2014-11-07T01:35:59.118Z,"Sichuan-Gansu border region, China",earthquake,,,,8,reviewed,us,us
2008-05-12T18:44:11.440Z,31.279,103.793,31.1,4.5,mb,28,83.2,,0.77,us,usp000g6dc,2014-11-07T01:35:59.115Z,"eastern Sichuan, China",earthquake,,16.5,,6,reviewed,us,us
2008-05-12T18:26:16.920Z,31.36,103.921,7.8,4.7,mb,35,75.6,,0.72,us,usp000g6d7,2014-11-07T01:35:59.105Z,"eastern Sichuan, China",earthquake,,17.5,,7,reviewed,us,us
2008-05-12T18:23:14.350Z,31.179,103.572,27.7,4.5,mb,22,128.9,,0.71,us,usp000g6d6,2014-11-07T01:35:59.103Z,"eastern Sichuan, China",earthquake,,22.8,,2,reviewed,us,us
2008-05-12T18:22:28.720Z,31.115,103.693,23,4.6,mb,14,99.6,,0.38,us,usp000g6d5,2014-11-07T01:35:59.102Z,"eastern Sichuan, China",earthquake,,18.7,,1,reviewed,us,us
2008-05-12T18:09:00.630Z,32.395,105.221,10,4.5,mb,13,149,,0.5,us,usp000g6d0,2014-11-07T01:35:59.094Z,"Sichuan-Gansu border region, China",earthquake,,,,1,reviewed,us,us
2008-05-12T17:54:35.910Z,31.178,103.524,34.8,5,mb,94,57,,1.1,us,usp000g6cy,2014-11-07T01:35:59.084Z,"eastern Sichuan, China",earthquake,,14.5,,42,reviewed,us,us
2008-05-12T17:52:26.510Z,31.858,104.507,30.8,4.7,mb,81,54.2,,0.91,us,usp000g6cw,2014-11-07T01:35:59.076Z,"eastern Sichuan, China",earthquake,,11.6,,37,reviewed,us,us
2008-05-12T17:29:09.380Z,31.243,103.611,34.6,4.7,mb,51,65.1,,0.77,us,usp000g6cp,2014-11-07T01:35:59.059Z,"eastern Sichuan, China",earthquake,,12.2,,18,reviewed,us,us
2008-05-12T17:24:28.180Z,31.439,104.018,10,4.6,mb,16,118,,0.85,us,usp000g6cn,2014-11-07T01:35:59.057Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-12T17:12:01.710Z,31.265,104.139,10,4.6,mb,10,129.2,,1.17,us,usp000g6cf,2014-11-07T01:35:58.956Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-12T17:07:52.470Z,31.147,103.593,20.3,4.5,mb,18,128.9,,0.91,us,usp000g6cd,2014-11-07T01:35:58.953Z,"eastern Sichuan, China",earthquake,,28.7,,2,reviewed,us,us
2008-05-12T17:03:13.100Z,31.101,103.583,28.1,4.8,mb,83,51.6,,0.77,us,usp000g6cc,2014-11-07T01:35:58.945Z,"eastern Sichuan, China",earthquake,,10.1,,36,reviewed,us,us
2008-05-12T16:32:27.470Z,31.28,104.339,10,4.8,mb,9,129.3,,1.45,us,usp000g6by,2014-11-07T01:35:58.919Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-12T16:28:52.010Z,31.127,103.76,10,4.6,mb,51,96.8,,0.68,us,usp000g6bx,2014-11-07T01:35:58.915Z,"eastern Sichuan, China",earthquake,,,,25,reviewed,us,us
2008-05-12T16:09:51.960Z,31.921,104.38,10,4.5,mb,33,97.8,,0.67,us,usp000g6bn,2014-11-07T01:35:58.898Z,"eastern Sichuan, China",earthquake,,,,10,reviewed,us,us
2008-05-12T15:28:53.440Z,31.058,103.514,10,5,mb,113,51.5,,0.69,us,usp000g6ba,2014-11-07T01:35:58.869Z,"eastern Sichuan, China",earthquake,,,,65,reviewed,us,us
2008-05-12T15:28:46.160Z,32.345,105.185,10,4.7,mb,21,153.4,,1.02,us,usp000g6b9,2014-11-07T01:35:58.867Z,"Sichuan-Gansu border region, China",earthquake,,,,3,reviewed,us,us
2008-05-12T15:15:45.800Z,31.052,103.671,10,4.8,mb,12,165.1,,0.8,us,usp000g6b5,2014-11-07T01:35:58.857Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-12T15:08:59.660Z,31.952,104.575,10,5.1,mb,14,129.7,,0.64,us,usp000g6b3,2014-11-07T01:35:58.853Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-12T15:05:31.260Z,31.243,103.692,17.4,5,mb,150,32.3,,0.73,us,usp000g6b2,2014-11-07T01:35:58.840Z,"eastern Sichuan, China",earthquake,,,,96,reviewed,us,us
2008-05-12T14:46:07.740Z,32.733,105.616,10,5.1,mb,149,42.3,,0.73,us,usp000g6ax,2014-11-07T01:35:58.822Z,"Sichuan-Gansu border region, China",earthquake,,,,92,reviewed,us,us
2008-05-12T14:41:35.510Z,31.278,103.362,10,4.5,mb,13,128.8,,1.01,us,usp000g6aw,2014-11-07T01:35:58.820Z,"eastern Sichuan, China",earthquake,,,,3,reviewed,us,us
2008-05-12T14:40:24.970Z,32.918,105.273,25.3,4.5,mb,18,159.3,,0.7,us,usp000g6av,2014-11-07T01:35:58.819Z,"Sichuan-Gansu border region, China",earthquake,,42.7,,3,reviewed,us,us
2008-05-12T14:38:49.760Z,31.751,104.101,10,4.7,mb,19,101.7,,1.34,us,usp000g6au,2014-11-07T01:35:58.817Z,"eastern Sichuan, China",earthquake,,,,3,reviewed,us,us
2008-05-12T14:15:27.380Z,32.12,104.65,18.3,5,mb,129,53.7,,0.75,us,usp000g6aj,2014-11-07T01:35:58.776Z,"Sichuan-Gansu border region, China",earthquake,,,,57,reviewed,us,us
2008-05-12T14:10:22.650Z,31.193,103.646,10,4.6,mb,51,69.6,,0.71,us,usp000g6ah,2014-11-07T01:35:58.701Z,"eastern Sichuan, China",earthquake,,,,20,reviewed,us,us
2008-05-12T14:09:40.130Z,32.25,104.068,10,4.6,mb,6,168.3,,0.3,us,usp000g6af,2014-11-07T01:35:58.698Z,"Sichuan-Gansu border region, China",earthquake,,,,1,reviewed,us,us
2008-05-12T14:06:27.700Z,31.804,104.681,10,4.5,mb,17,114.8,,0.98,us,usp000g6ae,2014-11-07T01:35:58.696Z,"eastern Sichuan, China",earthquake,,,,2,reviewed,us,us
2008-05-12T14:02:14.310Z,31.242,103.829,10,4.5,mb,12,129,,0.5,us,usp000g6ac,2014-11-07T01:35:58.693Z,"eastern Sichuan, China",earthquake,,,,2,reviewed,us,us
2008-05-12T13:55:09.030Z,31.179,103.531,10,4.5,mb,30,88.1,,0.71,us,usp000g6aa,2014-11-07T01:35:58.689Z,"eastern Sichuan, China",earthquake,,,,7,reviewed,us,us
2008-05-12T13:40:54.130Z,31.028,103.511,10,5,ms,76,56.5,,0.8,us,usp000g6a6,2014-11-07T01:35:58.669Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-12T13:09:09.220Z,32.105,104.887,10,4.5,mb,17,107.6,,0.62,us,usp000g69s,2014-11-07T01:35:58.428Z,"Sichuan-Gansu border region, China",earthquake,,,,3,reviewed,us,us
2008-05-12T12:38:53.710Z,31.416,104.081,10,4.5,mb,28,83.1,,0.75,us,usp000g69f,2014-11-07T01:35:58.340Z,"eastern Sichuan, China",earthquake,,,,4,reviewed,us,us
2008-05-12T12:34:50.210Z,32.074,104.576,10,4.7,mb,25,117.9,,1.4,us,usp000g69d,2014-11-07T01:35:58.337Z,"Sichuan-Gansu border region, China",earthquake,,,,4,reviewed,us,us
2008-05-12T12:29:56.520Z,31.353,104.049,10,4.7,mb,30,97,,0.63,us,usp000g69a,2014-11-07T01:35:58.331Z,"eastern Sichuan, China",earthquake,,,,5,reviewed,us,us
2008-05-12T12:15:40.890Z,31.857,104.616,10,4.8,mb,81,53.8,,1.09,us,usp000g696,2014-11-07T01:35:58.321Z,"eastern Sichuan, China",earthquake,,,,45,reviewed,us,us
2008-05-12T12:13:46.700Z,31.335,103.754,10,4.7,mb,38,114.7,,0.7,us,usp000g695,2014-11-07T01:35:58.318Z,"eastern Sichuan, China",earthquake,,,,9,reviewed,us,us
2008-05-12T12:06:53.700Z,32.151,104.731,10,4.5,mb,17,129.8,,0.5,us,usp000g690,2014-11-07T01:35:58.310Z,"Sichuan-Gansu border region, China",earthquake,,,,4,reviewed,us,us
2008-05-12T12:06:15.310Z,32.316,105.223,10,4.8,mb,58,75.7,,0.77,us,usp000g68z,2014-11-07T01:35:58.306Z,"Sichuan-Gansu border region, China",earthquake,,,,17,reviewed,us,us
2008-05-12T12:04:37.360Z,32.608,105.519,10,4.6,mb,51,95,,0.98,us,usp000g68y,2014-11-07T01:35:58.301Z,"Sichuan-Gansu border region, China",earthquake,,,,17,reviewed,us,us
2008-05-12T12:01:51.310Z,31.157,103.735,10,4.7,mb,15,129,,0.72,us,usp000g68x,2014-11-07T01:35:58.300Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-12T11:52:20.210Z,32.755,105.551,10,4.6,mb,31,75.4,,0.67,us,usp000g68v,2014-11-07T01:35:58.293Z,"Sichuan-Gansu border region, China",earthquake,,,,6,reviewed,us,us
2008-05-12T11:50:01.600Z,32.044,104.726,10,4.6,mb,22,171.6,,0.68,us,usp000g68t,2014-11-07T01:35:58.289Z,"Sichuan-Gansu border region, China",earthquake,,,,1,reviewed,us,us
2008-05-12T11:41:09.470Z,32.332,105.08,10,4.5,mb,56,45.3,,0.73,us,usp000g68n,2014-11-07T01:35:58.279Z,"Sichuan-Gansu border region, China",earthquake,,,,19,reviewed,us,us
2008-05-12T11:33:18.760Z,32.445,105.318,10,4.6,mb,42,102.9,,0.86,us,usp000g68j,2014-11-07T01:35:58.272Z,"Sichuan-Gansu border region, China",earthquake,,,,9,reviewed,us,us
2008-05-12T11:28:36.910Z,31.231,103.861,10,4.7,mb,53,69.2,,0.73,us,usp000g68g,2014-11-07T01:35:58.266Z,"eastern Sichuan, China",earthquake,,,,17,reviewed,us,us
2008-05-12T11:27:34.190Z,31.227,104.068,10,4.5,mb,26,98.3,,0.99,us,usp000g68f,2014-11-07T01:35:58.264Z,"eastern Sichuan, China",earthquake,,,,4,reviewed,us,us
2008-05-12T11:11:02.480Z,31.214,103.618,10,6.1,mwc,367,30.4,,1.13,us,usp000g68b,2017-04-13T22:22:23.916Z,"eastern Sichuan, China",earthquake,,,,,reviewed,us,gcmt
2008-05-12T10:54:18.270Z,31.311,104.036,10,4.8,mb,14,129.2,,0.55,us,usp000g685,2014-11-07T01:35:58.125Z,"eastern Sichuan, China",earthquake,,,,2,reviewed,us,us
2008-05-12T10:43:58.540Z,31.616,104.47,10,4.5,mb,27,96.8,,0.97,us,usp000g684,2014-11-07T01:35:58.121Z,"eastern Sichuan, China",earthquake,,,,5,reviewed,us,us
2008-05-12T10:33:33.000Z,32.459,105.251,10,4.7,mb,23,128.1,,0.67,us,usp000g682,2014-11-07T01:35:58.083Z,"Sichuan-Gansu border region, China",earthquake,,,,3,reviewed,us,us
2008-05-12T10:23:40.080Z,30.966,103.365,10,5,mb,191,34.6,,0.78,us,usp000g681,2015-03-24T02:12:25.423Z,"eastern Sichuan, China",earthquake,,,,102,reviewed,us,us
2008-05-12T10:09:11.770Z,31.687,104.419,10,4.6,mb,14,129.5,,0.55,us,usp000g67w,2014-11-07T01:35:57.999Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-12T10:07:20.960Z,31.486,104.162,10,4.5,mb,19,127.1,,0.7,us,usp000g67v,2014-11-07T01:35:57.984Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-12T10:06:07.070Z,31.282,104.004,10,4.6,mb,13,126.9,,0.96,us,usp000g67u,2014-11-07T01:35:57.981Z,"eastern Sichuan, China",earthquake,,,,2,reviewed,us,us
2008-05-12T09:54:49.950Z,31.057,103.723,10,4.5,mb,35,66,,1.07,us,usp000g67n,2014-11-07T01:35:57.827Z,"eastern Sichuan, China",earthquake,,,,3,reviewed,us,us
2008-05-12T09:51:24.770Z,31.624,104.23,10,4.6,mb,13,111.9,,0.86,us,usp000g67k,2014-11-07T01:35:57.795Z,"eastern Sichuan, China",earthquake,,,,3,reviewed,us,us
2008-05-12T09:42:24.860Z,31.527,104.092,10,5.5,mb,251,36.4,,0.77,us,usp000g67h,2017-04-26T18:08:09.428Z,"eastern Sichuan, China",earthquake,,,,152,reviewed,us,us
2008-05-12T09:42:02.620Z,31.315,103.988,10,4.5,mb,33,119.8,,0.66,us,usp000g67g,2014-11-07T01:35:57.715Z,"eastern Sichuan, China",earthquake,,,,10,reviewed,us,us
2008-05-12T09:31:16.620Z,31.261,103.631,10,4.7,mb,58,65,,0.9,us,usp000g67e,2014-11-07T01:35:57.673Z,"eastern Sichuan, China",earthquake,,,,22,reviewed,us,us
2008-05-12T09:23:34.880Z,32.176,104.886,13.2,4.8,mb,73,53.9,,0.81,us,usp000g67b,2015-05-13T18:53:54.000Z,"Sichuan-Gansu border region, China",earthquake,,,,30,reviewed,us,us
2008-05-12T09:19:10.800Z,31.066,103.632,10,4.8,mb,20,104.4,,0.91,us,usp000g679,2014-11-07T01:35:57.654Z,"eastern Sichuan, China",earthquake,,,,4,reviewed,us,us
2008-05-12T09:15:57.170Z,31.196,103.479,10,4.8,mb,11,171.4,,0.75,us,usp000g678,2014-11-07T01:35:57.626Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-12T09:13:51.330Z,31.775,104.208,10,4.5,mb,17,138.6,,0.81,us,usp000g677,2014-11-07T01:35:57.586Z,"eastern Sichuan, China",earthquake,,,,3,reviewed,us,us
2008-05-12T09:07:00.430Z,31.206,103.682,10,5,mb,140,35.4,,0.79,us,usp000g676,2014-11-07T01:35:57.576Z,"eastern Sichuan, China",earthquake,,,,77,reviewed,us,us
2008-05-12T09:06:42.940Z,31.261,103.772,10,4.8,mb,25,87.4,,0.93,us,usp000g675,2014-11-07T01:35:57.570Z,"eastern Sichuan, China",earthquake,,,,2,reviewed,us,us
2008-05-12T09:03:37.200Z,31.433,104.496,10,4.5,mb,16,118.3,,0.62,us,usp000g673,2014-11-07T01:35:57.558Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-12T08:56:32.420Z,32,104.901,10,4.5,mb,28,239.4,,0.75,us,usp000g66z,2014-11-07T01:35:57.550Z,"Sichuan-Gansu border region, China",earthquake,,,,8,reviewed,us,us
2008-05-12T08:54:12.390Z,32.075,104.894,10,4.7,mb,60,75.8,,1.15,us,usp000g66y,2014-11-07T01:35:57.545Z,"Sichuan-Gansu border region, China",earthquake,,,,21,reviewed,us,us
2008-05-12T08:50:37.280Z,32.382,105.349,10,4.7,mb,47,52.8,,0.81,us,usp000g66w,2014-11-07T01:35:57.538Z,"Sichuan-Gansu border region, China",earthquake,,,,14,reviewed,us,us
2008-05-12T08:47:24.980Z,32.199,104.971,10,4.9,mb,104,43.5,,0.87,us,usp000g66v,2015-05-13T18:53:54.000Z,"Sichuan-Gansu border region, China",earthquake,,,,43,reviewed,us,us
2008-05-12T08:35:06.410Z,31.159,103.643,10,4.6,mb,39,65.3,,0.98,us,usp000g66r,2014-11-07T01:35:57.519Z,"eastern Sichuan, China",earthquake,,,,13,reviewed,us,us
2008-05-12T08:26:12.540Z,31.406,103.961,10,4.9,mb,76,65.5,,0.72,us,usp000g66n,2015-05-13T18:53:54.000Z,"eastern Sichuan, China",earthquake,,,,29,reviewed,us,us
2008-05-12T08:21:39.930Z,31.503,104.052,10,5,mb,143,34.2,,0.98,us,usp000g66m,2015-05-13T18:53:54.000Z,"eastern Sichuan, China",earthquake,,,,87,reviewed,us,us
2008-05-12T08:18:48.740Z,31.363,103.865,10,4.7,mb,10,170.4,,0.84,us,usp000g66k,2014-11-07T01:35:57.497Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-12T08:12:51.490Z,32.213,104.976,10,4.8,mb,15,127.8,,0.61,us,usp000g66h,2014-11-07T01:35:57.493Z,"Sichuan-Gansu border region, China",earthquake,,,,1,reviewed,us,us
2008-05-12T08:10:58.350Z,31.1,103.53,10,5,mb,128,41.1,,0.85,us,usp000g66g,2014-11-07T01:35:57.483Z,"eastern Sichuan, China",earthquake,,,,76,reviewed,us,us
2008-05-12T08:10:45.330Z,32.003,104.723,10,4.7,mb,18,127.6,,1.2,us,usp000g66f,2014-11-07T01:35:57.481Z,"Sichuan-Gansu border region, China",earthquake,,,,3,reviewed,us,us
2008-05-12T08:08:19.430Z,31.706,104.526,10,4.7,mb,46,86.9,,1.02,us,usp000g66d,2014-11-07T01:35:57.476Z,"eastern Sichuan, China",earthquake,,,,19,reviewed,us,us
2008-05-12T08:08:03.510Z,30.825,103.451,10,4.6,mb,36,80.2,,1.38,us,usp000g66c,2014-11-07T01:35:57.472Z,"eastern Sichuan, China",earthquake,,,,13,reviewed,us,us
2008-05-12T08:03:37.690Z,32.053,104.703,10,4.7,mb,52,101.6,,1.13,us,usp000g66b,2014-11-07T01:35:57.468Z,"Sichuan-Gansu border region, China",earthquake,,,,22,reviewed,us,us
2008-05-12T08:02:58.910Z,31.769,104.44,10,4.5,mb,44,120.1,,1.14,us,usp000g66a,2014-11-07T01:35:57.464Z,"eastern Sichuan, China",earthquake,,,,20,reviewed,us,us
2008-05-12T07:56:59.660Z,31.394,103.855,10,4.7,mb,19,126.9,,1.02,us,usp000g666,2014-11-07T01:35:57.456Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-12T07:55:35.590Z,31.605,104.488,10,4.7,mb,10,127.3,,1.07,us,usp000g665,2014-11-07T01:35:57.454Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-12T07:54:38.600Z,32.433,105.36,10,4.8,mb,9,180.5,,0.49,us,usp000g664,2014-11-07T01:35:57.453Z,"Sichuan-Gansu border region, China",earthquake,,,,1,reviewed,us,us
2008-05-12T07:53:50.070Z,30.508,103.879,10,4.8,mb,15,171.9,,0.65,us,usp000g663,2014-11-07T01:35:57.451Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-12T07:44:15.650Z,31.079,103.957,10,4.7,mb,30,64.6,,1.29,us,usp000g660,2014-11-07T01:35:57.444Z,"eastern Sichuan, China",earthquake,,,,10,reviewed,us,us
2008-05-12T07:43:21.160Z,32.589,105.269,10,4.7,mb,26,131.2,,1.39,us,usp000g65z,2014-11-07T01:35:57.442Z,"Sichuan-Gansu border region, China",earthquake,,,,5,reviewed,us,us
2008-05-12T07:40:40.900Z,32.043,104.671,10,4.9,mb,22,163.3,,0.72,us,usp000g65y,2014-11-07T01:35:57.440Z,"Sichuan-Gansu border region, China",earthquake,,,,4,reviewed,us,us
2008-05-12T07:40:04.000Z,31.258,104.128,10,4.7,mb,18,120.6,,1.01,us,usp000g65x,2014-11-07T01:35:57.437Z,"eastern Sichuan, China",earthquake,,,,5,reviewed,us,us
2008-05-12T07:34:42.540Z,31.243,103.625,10,5.1,mb,145,27,,1.02,us,usp000g65w,2015-03-24T00:56:17.390Z,"eastern Sichuan, China",earthquake,,,,72,reviewed,us,us
2008-05-12T07:31:06.650Z,30.931,103.62,10,4.7,mb,49,69.2,,1.21,us,usp000g65v,2014-11-07T01:35:57.422Z,"eastern Sichuan, China",earthquake,,,,16,reviewed,us,us
2008-05-12T07:28:32.690Z,32.521,105.018,10,4.6,mb,24,71.8,,1.07,us,usp000g65u,2014-11-07T01:35:57.419Z,"Sichuan-Gansu border region, China",earthquake,,,,5,reviewed,us,us
2008-05-12T07:24:59.380Z,32.209,104.96,10,4.7,mb,46,42.7,,0.99,us,usp000g65t,2014-11-07T01:35:57.413Z,"Sichuan-Gansu border region, China",earthquake,,,,12,reviewed,us,us
2008-05-12T07:22:48.830Z,31.31,103.244,10,4.8,mb,45,95.7,,0.8,us,usp000g65s,2014-11-07T01:35:57.342Z,"eastern Sichuan, China",earthquake,,,,13,reviewed,us,us
2008-05-12T07:22:25.980Z,32.174,104.964,10,4.8,mb,73,70.1,,1.35,us,usp000g65r,2014-11-07T01:35:57.335Z,"Sichuan-Gansu border region, China",earthquake,,,,23,reviewed,us,us
2008-05-12T07:21:34.080Z,31.68,104.278,10,4.5,mb,43,92.4,,0.84,us,usp000g65q,2014-11-07T01:35:57.330Z,"eastern Sichuan, China",earthquake,,,,7,reviewed,us,us
2008-05-12T07:20:33.370Z,31.18,103.738,10,4.5,mb,7,126.7,,0.48,us,usp000g65p,2014-11-07T01:35:57.328Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
